execution_id,location_name,location_code,region,country,lat,lon,tz_id,localtime,temp_c,temp_f,feels_like_c,feels_like_f,humidity,wind_kph,wind_mph,wind_degree,wind_dir,gust_kph,gust_mph,pressure_mb,pressure_in,precip_mm,precip_in,cloud,uv,vis_km,vis_miles,condition_text,condition_code,aqi_us,aqi_gb,pm2_5,pm10,co,no2,o3,so2,last_updated,extract_time
EXEC-20251121-001,Vĩnh Yên,VP,Miền Bắc,Vietnam,21.3100,105.5970,Asia/Bangkok,2025-11-21 16:15,24.0,75.2,25.2,77.3,44,3.6,2.2,136,SE,10.8,6.7,1021.0,30.15,0.0,0.00,0,0.8,10.0,6.0,"Partly Cloudy",1003,3,5,45.75,46.25,523.85,34.35,49.00,53.45,2025-11-21 16:15,2025-11-21 16:17:17
EXEC-20251121-001,Bắc Giang,BG,Miền Bắc,Vietnam,21.2667,106.2000,Asia/Bangkok,2025-11-21 16:16,24.0,75.2,25.1,77.2,44,20.2,12.5,29,NNE,28.3,17.6,1021.0,30.15,0.0,0.00,0,0.8,10.0,6.0,"Sunny",1000,1,1,10.55,10.95,390.85,9.45,65.00,19.35,2025-11-21 16:15,2025-11-21 16:17:17
EXEC-20251121-001,Việt Trì,PT,Miền Bắc,Vietnam,21.3020,105.4310,Asia/Bangkok,2025-11-21 16:16,24.0,75.2,25.2,77.3,44,3.6,2.2,136,SE,10.8,6.7,1021.0,30.15,0.0,0.00,0,0.8,10.0,6.0,"Partly Cloudy",1003,3,5,45.75,46.25,523.85,34.35,49.00,53.45,2025-11-21 16:15,2025-11-21 16:17:18
EXEC-20251121-001,Thái Nguyên,TN,Miền Bắc,Vietnam,21.5930,105.8440,Asia/Bangkok,2025-11-21 16:15,24.0,75.2,25.3,77.5,44,11.9,7.4,48,NE,17.4,10.8,1021.0,30.15,0.0,0.00,0,0.8,10.0,6.0,"Sunny",1000,1,1,10.35,10.65,324.85,10.05,57.00,8.85,2025-11-21 16:15,2025-11-21 16:17:18
EXEC-20251121-001,Lạng Sơn,LS,Miền Bắc,Vietnam,21.8330,106.7330,Asia/Bangkok,2025-11-21 16:16,16.8,62.3,16.8,62.3,59,12.6,7.8,16,NNE,20.5,12.8,1022.0,30.18,0.0,0.00,26,0.7,10.0,6.0,"Partly Cloudy",1003,1,1,7.55,7.95,334.85,4.65,75.00,7.75,2025-11-21 16:15,2025-11-21 16:17:18
EXEC-20251121-001,Cao Bằng,CB,Miền Bắc,Vietnam,22.6667,106.2500,Asia/Bangkok,2025-11-21 16:15,17.9,64.3,17.9,64.3,63,3.6,2.2,43,NE,4.3,2.7,1022.0,30.19,0.0,0.00,46,0.6,10.0,6.0,"Partly Cloudy",1003,1,1,7.75,7.95,226.85,3.75,84.00,7.05,2025-11-21 16:15,2025-11-21 16:17:19
EXEC-20251121-001,Bắc Kạn,BK,Miền Bắc,Vietnam,22.1330,105.8330,Asia/Bangkok,2025-11-21 16:15,16.6,61.9,16.6,61.9,64,5.0,3.1,56,ENE,8.9,5.5,1022.0,30.17,0.0,0.00,44,0.7,10.0,6.0,"Partly Cloudy",1003,1,1,7.85,8.15,231.85,4.55,71.00,4.95,2025-11-21 16:15,2025-11-21 16:17:19
EXEC-20251121-001,Tuyên Quang,TQ,Miền Bắc,Vietnam,21.8233,105.2181,Asia/Bangkok,2025-11-21 16:15,21.7,71.1,21.8,71.2,57,3.6,2.2,323,NW,4.4,2.8,1021.0,30.14,0.0,0.00,23,0.8,10.0,6.0,"Sunny",1000,3,5,47.05,47.55,390.85,21.05,78.00,17.65,2025-11-21 16:15,2025-11-21 16:17:20
EXEC-20251121-001,Hà Giang,HG,Miền Bắc,Vietnam,22.8333,104.9833,Asia/Bangkok,2025-11-21 16:15,19.7,67.4,19.7,67.4,66,3.6,2.2,128,SE,3.7,2.3,1022.0,30.17,0.0,0.00,25,0.8,10.0,6.0,"Sunny",1000,2,2,16.15,16.55,346.85,6.95,73.00,9.05,2025-11-21 16:15,2025-11-21 16:17:20
EXEC-20251121-001,Lào Cai,LC,Miền Bắc,Vietnam,22.4833,103.9500,Asia/Bangkok,2025-11-21 16:15,17.2,62.9,17.2,62.9,64,4.7,2.9,117,ESE,8.7,5.4,1021.0,30.15,0.0,0.00,74,0.8,10.0,6.0,"Patchy rain nearby",1063,2,3,26.35,26.55,470.85,16.25,56.00,8.75,2025-11-21 16:15,2025-11-21 16:17:20
EXEC-20251121-001,Yên Bái,YB,Miền Bắc,Vietnam,21.7000,104.8670,Asia/Bangkok,2025-11-21 16:16,21.7,71.1,21.8,71.2,57,3.6,2.2,323,NW,4.4,2.8,1021.0,30.14,0.0,0.00,23,0.8,10.0,6.0,"Sunny",1000,3,5,47.05,47.55,390.85,21.05,78.00,17.65,2025-11-21 16:15,2025-11-21 16:17:21
EXEC-20251121-001,Lai Châu,LCH,Miền Bắc,Vietnam,22.0667,103.1667,Asia/Bangkok,2025-11-21 16:15,17.9,64.2,17.9,64.2,65,4.3,2.7,86,E,7.9,4.9,1019.0,30.09,0.0,0.00,37,0.8,10.0,6.0,"Partly Cloudy",1003,2,2,16.55,16.75,283.85,5.05,82.00,7.15,2025-11-21 16:15,2025-11-21 16:17:21
EXEC-20251121-001,Điện Biên,DB,Miền Bắc,Vietnam,21.3833,103.0167,Asia/Bangkok,2025-11-21 16:16,21.8,71.3,21.8,71.3,59,5.0,3.1,90,E,5.8,3.6,1018.0,30.07,0.0,0.00,31,1.1,10.0,6.0,"Partly Cloudy",1003,2,2,15.55,15.85,355.85,2.95,79.00,6.05,2025-11-21 16:15,2025-11-21 16:17:22
EXEC-20251121-001,Sơn La,SL,Miền Bắc,Vietnam,21.3167,103.9000,Asia/Bangkok,2025-11-21 16:16,18.9,66.0,18.9,66.0,72,5.4,3.4,123,ESE,6.7,4.1,1020.0,30.12,0.0,0.00,46,1.0,10.0,6.0,"Partly Cloudy",1003,2,2,17.55,17.95,285.85,5.35,80.00,6.85,2025-11-21 16:15,2025-11-21 16:17:22
EXEC-20251121-001,Hòa Bình,HB,Miền Bắc,Vietnam,20.8133,105.3383,Asia/Bangkok,2025-11-21 16:16,24.0,75.2,25.5,77.8,44,4.0,2.5,34,NE,4.6,2.8,1021.0,30.15,0.0,0.00,0,0.9,10.0,6.0,"Sunny",1000,2,2,21.15,21.55,483.85,10.15,86.00,18.85,2025-11-21 16:15,2025-11-21 16:17:22
EXEC-20251121-001,Thanh Hóa,TH,Miền Trung,Vietnam,19.8000,105.7667,Asia/Bangkok,2025-11-21 16:16,22.7,72.9,24.7,76.4,52,10.1,6.3,33,NNE,14.9,9.2,1020.0,30.13,0.0,0.00,15,0.9,10.0,6.0,"Sunny",1000,2,3,24.85,25.05,449.85,19.65,54.00,31.95,2025-11-21 16:15,2025-11-21 16:17:23
EXEC-20251121-001,Vinh,NA,Miền Trung,Vietnam,18.6667,105.6667,Asia/Bangkok,2025-11-21 16:16,20.8,69.5,20.8,69.5,66,10.8,6.7,36,NE,14.7,9.1,1021.0,30.15,0.0,0.00,15,0.9,10.0,6.0,"Sunny",1000,2,2,19.85,20.65,420.85,14.75,65.00,25.85,2025-11-21 16:15,2025-11-21 16:17:23
EXEC-20251121-001,Hà Tĩnh,HT,Miền Trung,Vietnam,18.3333,105.9000,Asia/Bangkok,2025-11-21 16:15,20.0,68.1,20.0,68.1,73,11.9,7.4,357,N,17.0,10.5,1021.0,30.15,0.0,0.00,79,0.6,10.0,6.0,"Patchy rain nearby",1063,1,2,15.35,17.25,422.85,9.85,78.00,12.75,2025-11-21 16:15,2025-11-21 16:17:24
EXEC-20251121-001,Đồng Hới,QB,Miền Trung,Vietnam,17.5000,106.6333,Asia/Bangkok,2025-11-21 16:16,20.6,69.0,20.6,69.0,69,28.4,17.7,1,N,40.3,25.1,1020.0,30.11,0.0,0.00,66,0.3,10.0,6.0,"Patchy rain nearby",1063,2,2,17.95,23.35,269.85,2.15,100.00,6.75,2025-11-21 16:15,2025-11-21 16:17:24
EXEC-20251121-001,Đông Hà,QT,Miền Trung,Vietnam,19.8167,105.9000,Asia/Bangkok,2025-11-21 16:16,22.8,73.0,24.7,76.4,52,10.1,6.3,34,NE,14.7,9.1,1020.0,30.13,0.0,0.00,15,0.9,10.0,6.0,"Sunny",1000,2,3,24.85,25.05,449.85,19.65,54.00,31.95,2025-11-21 16:15,2025-11-21 16:17:24
EXEC-20251121-001,Huế,TTH,Miền Trung,Ethiopia,14.2500,36.5830,Africa/Asmara,2025-11-21 12:16,35.1,95.2,33.5,92.4,21,14.0,8.7,59,ENE,16.2,10.0,1009.0,29.78,0.0,0.00,4,8.6,10.0,6.0,"Sunny",1000,1,1,11.32,18.72,163.82,2.12,71.00,2.12,2025-11-21 12:15,2025-11-21 16:17:25
EXEC-20251121-001,Đà Nẵng,DN,Miền Trung,Vietnam,17.8167,105.9000,Asia/Bangkok,2025-11-21 16:16,16.4,61.6,16.4,61.6,81,11.5,7.2,9,N,15.2,9.5,1020.0,30.13,0.0,0.00,63,0.7,10.0,6.0,"Patchy rain nearby",1063,1,2,14.65,16.25,295.85,8.85,74.00,13.65,2025-11-21 16:15,2025-11-21 16:17:25
EXEC-20251121-001,Tam Kỳ,QNA,Miền Trung,Vietnam,15.5667,108.4833,Asia/Ho_Chi_Minh,2025-11-21 16:16,21.0,69.8,21.0,69.8,69,19.1,11.9,334,NNW,26.8,16.7,1019.0,30.09,0.1,0.01,75,0.1,10.0,6.0,"Partly cloudy",1003,2,2,20.95,22.35,271.85,9.85,57.00,8.05,2025-11-21 16:15,2025-11-21 16:17:25
EXEC-20251121-001,Quảng Ngãi,QNG,Miền Trung,Vietnam,15.1167,108.8000,Asia/Ho_Chi_Minh,2025-11-21 16:16,19.2,66.6,19.2,66.6,94,18.0,11.2,320,NW,26.6,16.5,1017.0,30.05,0.1,0.00,100,0.1,10.0,6.0,"Patchy rain nearby",1063,1,2,13.85,14.65,310.85,8.15,66.00,6.95,2025-11-21 16:15,2025-11-21 16:17:26
EXEC-20251121-001,Quy Nhơn,BD,Miền Trung,Vietnam,13.7667,109.2333,Asia/Ho_Chi_Minh,2025-11-21 16:16,21.1,70.0,21.1,70.0,90,35.3,21.9,345,NNW,48.3,30.0,1014.0,29.95,2.1,0.08,100,0.1,9.0,5.0,"Light rain",1183,1,1,8.65,9.25,247.85,3.95,81.00,3.55,2025-11-21 16:15,2025-11-21 16:17:26
EXEC-20251121-001,Tuy Hòa,PY,Miền Trung,Vietnam,13.0833,109.3000,Asia/Ho_Chi_Minh,2025-11-21 16:16,20.5,68.8,20.5,68.8,94,21.6,13.4,353,N,31.7,19.7,1014.0,29.95,1.3,0.05,100,0.1,10.0,6.0,"Light rain shower",1240,1,1,8.35,8.95,185.85,5.05,80.00,3.75,2025-11-21 16:15,2025-11-21 16:17:27
EXEC-20251121-001,Nha Trang,KH,Miền Trung,Vietnam,12.2500,109.1833,Asia/Ho_Chi_Minh,2025-11-21 16:16,22.5,72.5,24.9,76.8,93,14.4,8.9,328,NNW,19.5,12.1,1013.0,29.91,0.1,0.01,100,0.2,10.0,6.0,"Patchy rain nearby",1063,1,1,3.85,3.85,158.85,4.55,74.00,3.75,2025-11-21 16:15,2025-11-21 16:17:27
EXEC-20251121-001,Phan Rang,NT,Miền Trung,Vietnam,11.5667,108.9833,Asia/Ho_Chi_Minh,2025-11-21 16:16,22.3,72.2,24.7,76.5,91,22.7,14.1,2,N,32.7,20.3,1012.0,29.89,0.2,0.01,100,0.3,10.0,6.0,"Light rain shower",1240,1,1,3.35,3.65,145.85,4.75,77.00,3.85,2025-11-21 16:15,2025-11-21 16:17:27
EXEC-20251121-001,Phan Thiết,BT,Miền Trung,Vietnam,10.9333,108.1000,Asia/Ho_Chi_Minh,2025-11-21 16:16,26.7,80.1,29.6,85.3,79,16.6,10.3,67,ENE,25.2,15.7,1009.0,29.81,0.0,0.00,41,0.7,10.0,6.0,"Partly Cloudy",1003,1,1,4.95,6.85,214.85,3.65,80.00,3.05,2025-11-21 16:15,2025-11-21 16:17:28
EXEC-20251121-001,Kon Tum,KT,Tây Nguyên,Vietnam,14.3667,107.9500,Asia/Ho_Chi_Minh,2025-11-21 16:16,23.8,74.8,25.5,77.9,70,5.0,3.1,40,NE,6.0,3.7,1013.0,29.92,0.0,0.00,33,0.9,10.0,6.0,"Partly Cloudy",1003,1,1,3.25,3.25,300.85,3.65,75.00,4.15,2025-11-21 16:15,2025-11-21 16:17:28
EXEC-20251121-001,Pleiku,GL,Tây Nguyên,Vietnam,13.9833,108.0000,Asia/Ho_Chi_Minh,2025-11-21 16:16,18.7,65.7,18.7,65.7,81,14.0,8.7,32,NNE,21.6,13.4,1014.0,29.94,0.0,0.00,47,0.5,10.0,6.0,"Partly Cloudy",1003,1,1,2.45,2.45,280.85,3.25,82.00,5.85,2025-11-21 16:15,2025-11-21 16:17:28
EXEC-20251121-001,Buôn Ma Thuột,DL,Tây Nguyên,Vietnam,12.6667,108.0500,Asia/Ho_Chi_Minh,2025-11-21 16:16,19.3,66.8,19.3,66.8,92,7.9,4.9,85,E,12.3,7.7,1014.0,29.93,0.0,0.00,100,0.1,10.0,6.0,"Patchy rain nearby",1063,1,1,4.45,4.45,302.85,4.45,77.00,5.65,2025-11-21 16:15,2025-11-21 16:17:29
EXEC-20251121-001,Gia Nghĩa,DNO,Tây Nguyên,Vietnam,11.9833,107.7000,Asia/Ho_Chi_Minh,2025-11-21 16:16,17.7,63.8,17.7,63.8,94,11.9,7.4,46,NE,18.6,11.5,1013.0,29.91,0.1,0.00,93,0.1,2.0,1.0,"Mist",1030,1,1,2.45,2.45,232.85,3.25,76.00,3.65,2025-11-21 16:15,2025-11-21 16:17:29
EXEC-20251121-001,Đà Lạt,LD,Tây Nguyên,Vietnam,11.9333,108.4167,Asia/Ho_Chi_Minh,2025-11-21 16:16,16.3,61.4,16.3,61.4,95,11.5,7.2,44,NE,19.9,12.3,1013.0,29.93,0.1,0.00,89,0.2,2.0,1.0,"Mist",1030,1,1,1.75,1.85,195.85,3.65,73.00,3.25,2025-11-21 16:15,2025-11-21 16:17:30
EXEC-20251121-001,Hồ Chí Minh,HCM,Miền Nam,Vietnam,10.7500,106.6667,Asia/Ho_Chi_Minh,2025-11-21 16:15,30.1,86.2,37.2,98.9,66,8.6,5.4,10,N,14.9,9.2,1008.0,29.77,1.5,0.06,25,1.4,10.0,6.0,"Light rain shower",1240,2,2,16.65,17.45,890.85,28.25,54.00,16.35,2025-11-21 16:15,2025-11-21 16:17:30
EXEC-20251121-001,Đồng Xoài,BP,Miền Nam,Vietnam,11.5333,106.9167,Asia/Ho_Chi_Minh,2025-11-21 16:16,24.2,75.6,26.0,78.8,75,19.8,12.3,29,NNE,32.3,20.1,1010.0,29.84,0.0,0.00,95,1.0,10.0,6.0,"Overcast",1009,1,1,3.65,3.65,263.85,3.85,79.00,4.35,2025-11-21 16:15,2025-11-21 16:17:30
EXEC-20251121-001,Tây Ninh,TNI,Miền Nam,Vietnam,11.3000,106.1000,Asia/Ho_Chi_Minh,2025-11-21 16:16,25.7,78.3,27.7,81.9,75,25.6,15.9,18,NNE,36.6,22.7,1011.0,29.84,0.0,0.00,57,1.3,10.0,6.0,"Partly Cloudy",1003,1,1,6.75,6.75,285.85,4.15,59.00,5.05,2025-11-21 16:15,2025-11-21 16:17:31
EXEC-20251121-001,Thủ Dầu Một,BDU,Miền Nam,Vietnam,10.9500,106.8170,Asia/Ho_Chi_Minh,2025-11-21 16:16,30.1,86.2,37.6,99.6,66,10.4,6.5,15,NNE,17.7,11.0,1008.0,29.77,1.2,0.05,25,1.1,10.0,6.0,"Light rain shower",1240,2,2,16.65,17.45,452.85,28.25,54.00,16.35,2025-11-21 16:15,2025-11-21 16:17:31
EXEC-20251121-001,Biên Hòa,DNa,Miền Nam,Vietnam,10.9500,106.8167,Asia/Ho_Chi_Minh,2025-11-21 16:16,30.1,86.2,37.6,99.6,66,10.4,6.5,15,NNE,17.7,11.0,1008.0,29.77,1.2,0.05,25,1.1,10.0,6.0,"Light rain shower",1240,2,2,16.65,17.45,452.85,28.25,54.00,16.35,2025-11-21 16:15,2025-11-21 16:17:32
EXEC-20251121-001,Vũng Tàu,BRVT,Miền Nam,Vietnam,10.3500,107.0667,Asia/Ho_Chi_Minh,2025-11-21 16:16,30.1,86.2,37.7,99.9,66,20.2,12.5,73,ENE,33.2,20.6,1008.0,29.77,1.2,0.05,25,1.2,10.0,6.0,"Patchy rain nearby",1063,1,1,10.45,12.25,604.85,8.95,78.00,6.05,2025-11-21 16:15,2025-11-21 16:17:32
EXEC-20251121-001,Tân An,LA,Miền Nam,Vietnam,10.5333,106.4167,Asia/Ho_Chi_Minh,2025-11-21 16:15,30.1,86.2,38.0,100.5,66,10.8,6.7,10,N,17.9,11.1,1008.0,29.77,0.8,0.03,25,1.4,10.0,6.0,"Light rain shower",1240,2,2,17.15,17.75,379.85,22.95,60.00,25.65,2025-11-21 16:15,2025-11-21 16:17:32
EXEC-20251121-001,Mỹ Tho,TG,Miền Nam,Vietnam,10.3500,106.3500,Asia/Ho_Chi_Minh,2025-11-21 16:16,30.1,86.2,38.2,100.8,66,9.0,5.6,21,NNE,14.2,8.8,1008.0,29.77,1.1,0.04,25,1.5,10.0,6.0,"Light rain shower",1240,2,2,17.15,17.75,403.85,22.95,60.00,25.65,2025-11-21 16:15,2025-11-21 16:17:33
EXEC-20251121-001,Bến Tre,BTE,Miền Nam,Vietnam,10.2333,106.3833,Asia/Ho_Chi_Minh,2025-11-21 16:16,30.1,86.2,38.2,100.7,66,9.0,5.6,21,NNE,14.0,8.7,1008.0,29.77,1.1,0.04,25,1.5,10.0,6.0,"Light rain shower",1240,2,2,17.15,17.75,403.85,22.95,60.00,25.65,2025-11-21 16:15,2025-11-21 16:17:33
EXEC-20251121-001,Trà Vinh,TV,Miền Nam,Vietnam,9.9347,106.3453,Asia/Ho_Chi_Minh,2025-11-21 16:16,27.3,81.2,31.4,88.5,84,11.5,7.2,59,ENE,19.1,11.9,1009.0,29.81,1.1,0.04,59,1.5,10.0,6.0,"Light rain shower",1240,2,2,16.75,17.55,397.85,23.95,46.00,21.45,2025-11-21 16:15,2025-11-21 16:17:33
EXEC-20251121-001,Vĩnh Long,VL,Miền Nam,Vietnam,10.2500,105.9667,Asia/Ho_Chi_Minh,2025-11-21 16:15,27.7,81.9,31.4,88.6,78,14.4,8.9,27,NNE,24.0,14.9,1009.0,29.81,1.2,0.05,88,1.5,10.0,6.0,"Light rain shower",1240,1,1,7.25,7.25,312.85,7.35,80.00,9.95,2025-11-21 16:15,2025-11-21 16:17:34
EXEC-20251121-001,Cao Lãnh,DT,Miền Nam,Vietnam,10.4500,105.6333,Asia/Ho_Chi_Minh,2025-11-21 16:16,27.9,82.2,31.2,88.1,74,19.1,11.9,30,NNE,30.1,18.7,1009.0,29.81,1.6,0.06,77,1.5,10.0,6.0,"Light rain shower",1240,1,1,8.05,8.05,316.85,5.45,86.00,7.05,2025-11-21 16:15,2025-11-21 16:17:34
EXEC-20251121-001,Long Xuyên,AG,Miền Nam,Vietnam,10.3833,105.4167,Asia/Ho_Chi_Minh,2025-11-21 16:16,27.2,81.0,30.0,86.0,74,20.2,12.5,22,NNE,28.8,17.9,1010.0,29.82,0.6,0.03,77,1.2,10.0,6.0,"Light rain shower",1240,1,1,8.05,8.05,329.85,5.45,86.00,7.05,2025-11-21 16:15,2025-11-21 16:17:35
EXEC-20251121-001,Rạch Giá,KG,Miền Nam,Vietnam,10.0170,105.0830,Asia/Ho_Chi_Minh,2025-11-21 16:16,26.9,80.4,29.8,85.7,77,21.6,13.4,23,NNE,30.1,18.7,1010.0,29.82,0.5,0.02,100,1.4,10.0,6.0,"Light rain shower",1240,1,1,9.25,9.25,309.85,4.95,92.00,8.25,2025-11-21 16:15,2025-11-21 16:17:35
EXEC-20251121-001,Cần Thơ,CT,Miền Nam,Vietnam,10.0333,105.7833,Asia/Ho_Chi_Minh,2025-11-21 16:16,27.6,81.7,31.1,87.9,77,12.2,7.6,22,NNE,21.6,13.4,1009.0,29.81,1.5,0.06,76,1.3,10.0,6.0,"Light rain shower",1240,1,1,9.35,9.45,392.85,7.85,85.00,10.65,2025-11-21 16:15,2025-11-21 16:17:35
EXEC-20251121-001,Vị Thanh,HGI,Miền Nam,Vietnam,9.7844,105.4731,Asia/Ho_Chi_Minh,2025-11-21 16:16,25.2,77.4,27.9,82.3,87,11.5,7.2,44,NE,21.0,13.0,1009.0,29.81,1.7,0.07,73,0.4,10.0,6.0,"Light rain shower",1240,1,1,10.75,11.05,336.85,9.75,68.00,12.05,2025-11-21 16:15,2025-11-21 16:17:36
EXEC-20251121-001,Sóc Trăng,ST,Miền Nam,Vietnam,9.6030,105.9800,Asia/Ho_Chi_Minh,2025-11-21 16:16,26.7,80.1,30.1,86.3,83,16.2,10.1,61,ENE,28.2,17.5,1009.0,29.80,1.5,0.06,54,1.1,10.0,6.0,"Light rain shower",1240,1,2,13.85,14.55,358.85,14.75,51.00,14.35,2025-11-21 16:15,2025-11-21 16:17:36
EXEC-20251121-001,Bạc Liêu,BL,Miền Nam,Vietnam,9.2850,105.7240,Asia/Ho_Chi_Minh,2025-11-21 16:16,25.9,78.7,28.8,83.8,84,22.0,13.6,67,ENE,39.5,24.5,1009.0,29.80,1.7,0.07,58,0.3,10.0,6.0,"Light rain shower",1240,1,1,10.35,11.25,354.85,11.05,60.00,11.35,2025-11-21 16:15,2025-11-21 16:17:37
EXEC-20251121-001,Cà Mau,CM,Miền Nam,Vietnam,9.1769,105.1500,Asia/Ho_Chi_Minh,2025-11-21 16:15,25.1,77.2,27.7,81.9,87,10.8,6.7,44,NE,17.5,10.9,1010.0,29.81,0.5,0.02,77,0.5,9.0,5.0,"Patchy rain nearby",1063,1,1,8.15,8.35,310.85,7.35,66.00,9.45,2025-11-21 16:15,2025-11-21 16:17:37
